Url,Company,Description
https://www.rocketpunch.com//companies/circulus#funded,서큘러스,"1가구 1로봇시대를 위한 반려로봇 파이보를 만들고, 메이커 교육을 실천하는 스타트업 입니다."
https://www.rocketpunch.com//companies/interiorbrothers#funded,인테리어브라더스,인테리어 관련 전문가를 찾는 가장 쉬운 방법! 인테리어 브라더스
https://www.rocketpunch.com//companies/cupix#funded,큐픽스,실내 파노라마사진을  입력으로 3D 디지털 트윈을 생성하는 클라우드 기반 웹/모바일 어플리케이션을 개발 공급합니다.
https://www.rocketpunch.com//companies/albacheck#funded,알바체크,대한민국 1등 알바관리 서비스
https://www.rocketpunch.com//companies/playsolution-co-ltd#funded,(주)플레이솔루션,
https://www.rocketpunch.com//companies/oneclick#funded,원클릭,인테리어 유통 혁신을 통한 O2O 서비스
https://www.rocketpunch.com//companies/danbi#funded,단비코리아,단비는 세상을 보다 이롭게하는 솔루션을 개발하고 서비스하는  공동체를 꿈꾸고 있습니다.
https://www.rocketpunch.com//companies/unpack#funded,(주)언팩,매체와 함께 성장하는 새로운 광고 플랫폼을 만들고자 합니다.
https://www.rocketpunch.com//companies/kowebcoop#funded,한국웹툰협동조합,웹툰 작가와 독자가 모여 탄생한 민주 · 협력 · 공생의 한국웹툰협동조합
https://www.rocketpunch.com//companies/pitageuraepeu#funded,피타그래프,"세상의 지식과 사건을 연결하는 플랫폼, 피타그래프"
https://www.rocketpunch.com//companies/supebloke#funded,슈퍼블록,블록체인 기반 새로운 스타일의 축구 스타 컬렉팅 게임을 만드는 회사
https://www.rocketpunch.com//companies/enfit#funded,모두의클래스,자기개발 플랫폼 서비스
https://www.rocketpunch.com//companies/crossent#funded,크로센트,'세상을 이롭게 하는 기술의 무한한 전파'라는 핵심목표를 가지고 설립된 크로센트는 클라우드 및 IT 컨설팅 전문기업입니다.
https://www.rocketpunch.com//companies/classum#funded,주식회사 클라썸,강의 별 소통 플랫폼 '클라썸' (웹 & Android/iOS앱)
https://www.rocketpunch.com//companies/nodebrick#funded,(주)노드브릭,블록체인을 이용한 HTML5 게임을 제작하는 개발/퍼블리셔 입니다.
https://www.rocketpunch.com//companies/idnsoft#funded,아이디엔소프트,모바일금융플랫폼을 제작하고 있는 기업입니다.
https://www.rocketpunch.com//companies/whitecotton#funded,화이트코튼,감성을 선물하세요. 라이프스타일 오브제 편집샵 화이트코튼
https://www.rocketpunch.com//companies/yolo-2#funded,와이오엘오,개인 MD들이 추천하는 내 손안에 전세계 마켓 [여행의직구]를 운영하고 있습니다.
https://www.rocketpunch.com//companies/vrleader#funded,브이알리더,엔터테인먼트 VR 콘텐츠 제작 (주)브이알리더
https://www.rocketpunch.com//companies/crypto-exchange#funded,Crypto Exchange,
https://www.rocketpunch.com//companies/wetrain#funded,위트레인,LG유플러스 사내벤처팀
https://www.rocketpunch.com//companies/modoodoc#funded,모두닥,서울에 위치한 병원들의 실방문자 후기를 확인할 수 있는 플랫폼
https://www.rocketpunch.com//companies/b-bridge#funded,B.Bridge,헤지펀드을 위한 소프트웨어 개발
https://www.rocketpunch.com//companies/partsgo#funded,파츠고,함께 성장하고 함께 누리는 전자부품 거래 상생 플랫폼
https://www.rocketpunch.com//companies/brainwash#funded,브레인워시,스포츠 리얼데이터를 활용한 판타지스포츠게임을 만드는 스포츠 스타트업
https://www.rocketpunch.com//companies/nncompany#funded,앤앤컴퍼니,새마을휘트니스 등을 서비스 하는 회사
https://www.rocketpunch.com//companies/runes#funded,루넷,
https://www.rocketpunch.com//companies/jenesiseuraeb#funded,제네시스랩,사람과 기기가 공감하고 소통하게 한다
https://www.rocketpunch.com//companies/heynacle#funded,헤이나클,"신개념 영단어 학습 어플리케이션 ""배틀캐시보카""를 운영합니다."
https://www.rocketpunch.com//companies/waikeipeurojegteu#funded,와이케이프로젝트,핀테크와 헬스케어 융합을 꿈꾸다.
https://www.rocketpunch.com//companies/remm2k#funded,주식회사 셰어킴,"렌탈 부동산 O2O 플랫폼 전문 IT기업, 셰어하우스 플랫폼 셰어킴 서비스 운영중"
https://www.rocketpunch.com//companies/bonotogseu#funded,보노톡스,
https://www.rocketpunch.com//companies/wearefriends#funded,(주)위아프렌즈,"관심사 기반 외국인 친구 오프라인 매칭 플랫폼, TriPriend"
https://www.rocketpunch.com//companies/bringprice#funded,브링프라이스,항공권 검색엔진 특화기능 개발
https://www.rocketpunch.com//companies/nitpick#funded,닛픽,"닛픽은 어플리케이션 ""불편함""을 개발&운영하고 있습니다."
https://www.rocketpunch.com//companies/qjpartners-1#funded,큐제이파트너스,스타트업 투자채용 플랫폼
https://www.rocketpunch.com//companies/shapl-1#funded,(주)샤플,디자인 크라우드 D2C 플랫폼
https://www.rocketpunch.com//companies/ggwp#funded,지지더블유피,"e스포츠 선수 데이터 아카이빙 서비스 익플(EXPLE)을 개발합니다. 현재 배틀그라운드 프로게임단, 아마추어 대회, 스크림 커뮤니티를 운영하고 있습니다."
https://www.rocketpunch.com//companies/zipfund#funded,집펀드,부동산 빅데이터/핀테크
https://www.rocketpunch.com//companies/gavrint#funded,가브린트,QR 기술 기반 결제 및 스마트오더 서비스 스타트업
https://www.rocketpunch.com//companies/balteuruseuteu#funded,발트루스트,"업종에 특화된 브랜드 전용 앱을 만들며, 디지털 인증 솔루션에 적합한 하드웨어를 만듭니다."
https://www.rocketpunch.com//companies/exosystems#funded,엑소시스템즈,www.exosystems.io
https://www.rocketpunch.com//companies/brstorm#funded,비알스톰,월드클래스 소프트웨어그룹
https://www.rocketpunch.com//companies/liberabit#funded,리베라비트,당신의 삶을 변화시키는 유니버셜-테크 이노베이터
https://www.rocketpunch.com//companies/baba#funded,바바,
https://www.rocketpunch.com//companies/koseumiggeurin#funded,코스믹그린,"""친환경 식물 관리의 어려움""을 해결하는 친환경 식물관리 솔루션 회사입니다."
https://www.rocketpunch.com//companies/prnd#funded,피알앤디컴퍼니,헤이딜러는 소중한 차를 파는 사람들의  고민과 불편을 해결합니다.
https://www.rocketpunch.com//companies/hwaiteubeulrog#funded,화이트블록,블록체인 기반 대학 제증명 발급 솔루션
https://www.rocketpunch.com//companies/readystart#funded,잇다,실명 기반 현직자 멘토링 서비스
https://www.rocketpunch.com//companies/gymt#funded,짐티,당신의 가치에 맞는 프라이빗트레이닝 GymT
https://www.rocketpunch.com//companies/IntelliQuant#funded,인텔리퀀트,온라인 퀀트/알고리즘 투자플랫폼 핀테크 스타트업
https://www.rocketpunch.com//companies/mobiletoong#funded,트래블 월렛,모바일 환전 및 해외송금 핀테크
https://www.rocketpunch.com//companies/sangsangfarm#funded,상상텃밭,가장 진보한 기술로 가장 오래된 산업에 혁신을
https://www.rocketpunch.com//companies/utinfra#funded,유티인프라,다양한 창의력을 바탕으로 한 아이템으로 더 나은 삶을 만들기 위한 서비스개발
https://www.rocketpunch.com//companies/mobiltech-2#funded,모빌테크,인공지능 기반 자율주행 기술 및 3차원 지도생성 SW/HW 개발
https://www.rocketpunch.com//companies/geonganghancingu#funded,건강한친구,
https://www.rocketpunch.com//companies/eazel#funded,이젤,eazel은 3D Depth Sensing 기술을 기반으로 한 가상현실 촬영기법을 통해 전세계 미술 전시 컨텐츠를 언제 어디서나 감상할 수 있는 서비스를 만들고 있습니다.
https://www.rocketpunch.com//companies/mfbcompany#funded,엠에프비컴퍼니,생활건강용품 브랜드 닥터퓨리의 마케팅 판매 법인입니다.
https://www.rocketpunch.com//companies/amazer#funded,amazer,K-POP 글로벌 비디오 커뮤니티
https://www.rocketpunch.com//companies/kibo#funded,기술보증기금,중소기업의 든든한 디딤돌
https://www.rocketpunch.com//companies/allocation#funded,(주)올로케이션,"차량과 거점을 연결, 모빌리티 서비스의 모든 것을 개발합니다. 올로케이션은 주차시장을 리드 할 것입니다."
https://www.rocketpunch.com//companies/general-electric-company#funded,제너럴일렉트릭,미국에 본사를 둔 세계적인 제조업체
https://www.rocketpunch.com//companies/fundinglab#funded,펀딩랩,현금결제 전용 소셜커머스 체리픽스
https://www.rocketpunch.com//companies/platfarm#funded,플랫팜,미래의 메시지를 디자인하는 이모티콘 솔루션
https://www.rocketpunch.com//companies/ju-seutyu#funded,(주)스튜,모든 업종의 가게 '한마디'를 고객에게 전달하는 플랫폼입니다.
https://www.rocketpunch.com//companies/ooddy#funded,우디,"핀테크, 커머스 서비스 개발 스타트업"
https://www.rocketpunch.com//companies/retailyoung#funded,리테일영,식당과 농산물도매시장 중매인을 바로 연결하는 식자재 직거래 플랫폼 푸드팡서비스 운영
https://www.rocketpunch.com//companies/valueupsytems#funded,밸류맵,국내 최대 토지건물 정보 플랫폼 서비스
https://www.rocketpunch.com//companies/raelkorea#funded,라엘코리아,글로벌 브랜드 유기농 여성용품 스타트업
https://www.rocketpunch.com//companies/seesawtalk#funded,시소톡,그룹을 위한 서비스 플랫폼서비스 개발 및 운영
https://www.rocketpunch.com//companies/things#funded,씽즈,여성을 가장 잘 이해하는 생활케어 기업
https://www.rocketpunch.com//companies/limese-2#funded,리메세,1st K-Beauty Platform for up-rising 1.3B India Market
https://www.rocketpunch.com//companies/varramsystem#funded,바램시스템,첨단 기술을 이용해 반려가족을 위한 로봇을 만드는 바램팀입니다.
https://www.rocketpunch.com//companies/blitzinc#funded,블리츠,"모든 것을 대신 해주는 롤 앱을 소개합니다. 그것도, 자동으로."
https://www.rocketpunch.com//companies/amazon-com#funded,Amazon.com,
https://www.rocketpunch.com//companies/livingjin#funded,리빙진,푸드 건강 분야의 글로벌 커머스 전문 스타트업
https://www.rocketpunch.com//companies/skelterlabs#funded,스켈터랩스,Make AI Useful
https://www.rocketpunch.com//companies/todolab#funded,투두랩,"투두랩, 할 일 연구소. 리걸테크 그리고 O2O"
https://www.rocketpunch.com//companies/akaibeu-h#funded,아카이브 H,미디어 시대의 변화를 같이하는 디지털미디어 매체사. 디지털 사이니지 가능.
https://www.rocketpunch.com//companies/bornhand#funded,Chopsticks,신진 디자이너/브랜드 제품을 사고 파는 온라인 마켓 플랫폼
https://www.rocketpunch.com//companies/growingmom#funded,그로잉맘,온라인 육아 분석/상담 플랫폼
https://www.rocketpunch.com//companies/tictoccroc#funded,째깍악어,"대한민국 필수 육아 앱. 아이 돌봄 서비스, 째깍악어."
https://www.rocketpunch.com//companies/wingbling#funded,윙블링,
https://www.rocketpunch.com//companies/ddh#funded,디디에이치,A.I 기반 디지털 치아 교정 솔루션에 혁신을 이끌 기업
https://www.rocketpunch.com//companies/mentoreng#funded,멘토잉,체계적인 '쉐도잉' 훈련법으로 영어 회화 교육 서비스를 제공하는 스타트업
https://www.rocketpunch.com//companies/mobil-jusighoesa#funded,모빌 주식회사,Movility Sharing Platform
https://www.rocketpunch.com//companies/goqbatechnolgoycorp#funded,고큐바테크놀로지,치매 조기 진단 및 케어서비스 개발 업체
https://www.rocketpunch.com//companies/panda#funded,판다,하이퍼캐주얼게임 스타트업
https://www.rocketpunch.com//companies/purespace#funded,퓨어스페이스,신선식품 유통 솔루션 글로벌 스타트업 / TIPS선정/ Future Food Asia Award 수상 / 서울대기술지주 및 Singapore Government 투자 / 신보 퍼스트펭귄기업 선정
https://www.rocketpunch.com//companies/enablewow#funded,인에이블와우,Show Like Never Before
https://www.rocketpunch.com//companies/seongmuk#funded,로고,블록체인 기반 전문가 매칭 플랫폼을 개발하는 벤처 스타트업 입니다.
https://www.rocketpunch.com//companies/ju-yuseuteonmueo#funded,유스턴무어,안녕하세요! 핀테크 스타트업 유스턴무어입니다.
https://www.rocketpunch.com//companies/pespeurenjeu#funded,펫프렌즈,우주에서 가장빠른 반려동물 심쿵배송! 펫프렌즈!
https://www.rocketpunch.com//companies/kncompany#funded,주식회사 빅밸류,공공정보 빅데이터와 인공지능을 활용해 부동산 가치 평가를 서비스하는 핀테크 기업입니다.
https://www.rocketpunch.com//companies/mobidoo#funded,모비두,모바일 라이브 커머스 플랫폼
https://www.rocketpunch.com//companies/eshopp#funded,주식회사 비네트웍스,아미코젠과 WSMALL China의 조인트 벤처 종합쇼핑몰
https://www.rocketpunch.com//companies/chokang-1#funded,조앤강,반려동물에게 신선함을 넘어 행복함을 전달합니다.
https://www.rocketpunch.com//companies/rainist#funded,뱅크샐러드,"신경꺼도 내 돈 관리, 뱅크샐러드"
https://www.rocketpunch.com//companies/xsync#funded,엑씽크,인터랙티브 이벤트 앱
https://www.rocketpunch.com//companies/laftel-inc#funded,리디(주) - 라프텔 사업본부,애니메이션을 합법적으로 무료로 감상할 수 있는 서비스
https://www.rocketpunch.com//companies/temcolabs#funded,구하다,"'구하다(Guhada)'는 커뮤니티형 명품 및 디자이너 브랜드 전자상거래 플랫폼입니다. '구하다(Guhada)' 플랫폼에서는 블록체인 기술을 활용하여 소비자와 판매자 모두가 언제나 안심하고 명품을 거래할 수 있는 환경을 제공합니다. '구하다'는 블록체인 뿐만 아니라 상품, 검색 엔진, 커뮤니티, 토큰 결제 등 다양한 기술이 융합된 차별화된 플랫폼입니다."
https://www.rocketpunch.com//companies/songaree#funded,송아리아이티,혁신적인 AI기반 메디컬 서비스 개발사 Songaree IT입니다.
https://www.rocketpunch.com//companies/bonangels#funded,본엔젤스벤처파트너스,Early Stage VC & Veteran Pacemaker
https://www.rocketpunch.com//companies/ddakpet#funded,팀삼층,반려동물  시장의 디지털화를 만들어나가는 펫테크 기업입니다!
https://www.rocketpunch.com//companies/negseuteuraenseu#funded,넥스트랜스,
https://www.rocketpunch.com//companies/plat-8#funded,카플랫,카플랫은 카플랫은 모빌리티 자원을 효율적으로 활용할 수 있는 방법을 제안합니다. 렌터카 예약 플랫폼을 시작으로 모빌리티 라이프 스타일 맞춤형 서비스를 지향합니다. 카플랫은 대한민국 모빌리티 시장을 선도하기 위해 노력하고 있습니다.
https://www.rocketpunch.com//companies/wishket#funded,위시켓,기업의 IT프로젝트와 개발회사&프리랜서를 이어주는 온라인 아웃소싱 플랫폼
https://www.rocketpunch.com//companies/sayspeaking#funded,세이글로벌,세계 각국의 한국어 학습자들이 한국어 튜터와 매칭될 수 있는 에듀테크(EduTech) 모바일 어플 및 웹플랫폼
https://www.rocketpunch.com//companies/learningspoons#funded,러닝스푼즈,빠르게 성장하는 직장인을 위한 온/오프라인 직무교육 플랫폼
https://www.rocketpunch.com//companies/datarepublic#funded,데이터리퍼블릭,인공지능 데이터 거래 플랫폼
https://www.rocketpunch.com//companies/egsabiseu#funded,엑사비스,SDND(Software Defined Network Device)를 개발/판매하는 회사
https://www.rocketpunch.com//companies/ju-dilrisyeoseupeulraenis#funded,(주)딜리셔스플래닛,편리한 직구생활 딤섬
https://www.rocketpunch.com//companies/2dpay#funded,투디엠,O2O Tech 서비스 기반으로 주문 기능 특화된 결제 업체.
https://www.rocketpunch.com//companies/studypie#funded,스터디파이,온라인으로 끝까지 공부하는 가장 확실한 방법
https://www.rocketpunch.com//companies/efluvi#funded,(주)이플루비,"사람을 사랑하는 마음으로부터 나오는 디자인제품 개발,제작합니다"
https://www.rocketpunch.com//companies/blocbuster#funded,(주)블럭버스터,블록체인 여행 커뮤니티 및 플랫폼
https://www.rocketpunch.com//companies/munpia#funded,문피아,"웹소설의 유토피아, 글세상 문피아"
https://www.rocketpunch.com//companies/madoross#funded,(주)마도로스,항구를 중심으로 바다를 디자인하는 스타트업
https://www.rocketpunch.com//companies/teamcheckmate#funded,레코드팜,"국내대표 온라인 음악플랫폼 레코드팜과, 아시아를 선도할 블록체인 기반 콘텐츠 저작권 관리 기술을 개발하는 회사입니다."
https://www.rocketpunch.com//companies/neosapience#funded,네오사피엔스 주식회사,인공지능을 통해 미디어와 엔터테인먼트 산업을 혁신합니다.
https://www.rocketpunch.com//companies/santa#funded,산타,비디오 퍼블리싱 솔루션 _ 지식을 연결하여 사람들의 성장에 기여합니다.
https://www.rocketpunch.com//companies/soundable-health-inc#funded,"Soundable Health, Inc",사운더블은 소리로 질병을 판별하는 기술을 개발해 상용화를 준비하고 있는 디지털 헬스케어 스타트업 입니다
https://www.rocketpunch.com//companies/sparklabs#funded,스파크랩,글로벌 지향 스타트업을 위한 액셀러레이터
https://www.rocketpunch.com//companies/solmedix#funded,(주)솔메딕스,"신개념 수술용 의료기기 개발 전문기업 / Wound Care Solution, Implant, Biodegradable Anchor, Surgical Instrument"
https://www.rocketpunch.com//companies/gencurix#funded,(주)젠큐릭스,"젠큐릭스는 세계적인 분자진단 기술을 바탕으로 암 예후 및 동반진단, Liquid biopsy, 첨단융합형 진단시약 및 기기 등의 개발을 통해 개별환자에게 최적화된 맞춤형 치료의 기반을 제공하고 있습니다."
https://www.rocketpunch.com//companies/storyfactory#funded,스토리팩토리,"연기 기획사 및 배우, 모델 에이전시, 엔터테인먼트"
https://www.rocketpunch.com//companies/l-fin#funded,엘핀,엘핀은 위치 기반 보안 인증 서비스를 개발하고 있는 핀테크 벤처기업 입니다.
https://www.rocketpunch.com//companies/ju-ineoteinmeonteu#funded,(주)이너테인먼트,스마트폰 동영상 플랫폼
https://www.rocketpunch.com//companies/8percent#funded,에잇퍼센트,P2P금융 국내 대표기업
https://www.rocketpunch.com//companies/millie#funded,밀리의서재,"책이 필요한 순간, 국내 최초 월정액 독서앱"
https://www.rocketpunch.com//companies/glitteringduck#funded,오리통역,언어의 불편함을 해소하자. 회화가 가능하면 통역사 통역이 필요하면 사용자
https://www.rocketpunch.com//companies/airsmedical#funded,(주)에어스메디컬,의료영상 촬영시간을 극한으로 단축하여 헬스케어 건강검진 시장을 창조하려는 기업
https://www.rocketpunch.com//companies/daibeujusighoesa#funded,다이브주식회사,실리콘밸리를 향한 로켓에 마지막 탑승자를 찾습니다.
https://www.rocketpunch.com//companies/arttogether#funded,아트투게더,"피카소를 만원에 사는 유일한 방법, 아트투게더"
https://www.rocketpunch.com//companies/teamo2#funded,팀오투,"팀오투는 차량 공유, 차량 대여 시장을 혁신하기 위해 설립된 O2O 전문 IT기업 입니다."
https://www.rocketpunch.com//companies/zip-lab#funded,집연구소,"HTML5를 활용한 웹의 무한한 가능성, 게임의 문화 예술적인 가치와 재미로 하나되는 세상을 만들어갑니다"
https://www.rocketpunch.com//companies/cityspooners#funded,시티스푸너스,패션 뷰티 스타트업
https://www.rocketpunch.com//companies/bucketplace#funded,버킷플레이스,국내1등 인테리어 공유 서비스 '오늘의집'을 만들어가는 회사입니다
https://www.rocketpunch.com//companies/grip#funded,그립,"■ 누가 만드는지 아셨나요? ■ 셀러 뒤엔 스토리가 있습니다. ■ 제품을 만들고 파는 사람들의 얼굴, 그들의 이야기. ■ 브랜드와 상품 스토리를 직접 보고 들을 수 있는  ■ 셀러들의 단 1초도 예상할 수 없는 오감만족 GRIP 라이브."
https://www.rocketpunch.com//companies/humanscape#funded,휴먼스케이프,Living healthier by connecting better.
https://www.rocketpunch.com//companies/ogq#funded,오지큐,"배경화면 HD, TEDair, 세상을 바꾸는 시간 15분 등의 모바일 서비스 개발"
https://www.rocketpunch.com//companies/sbcstartupschool#funded,청년창업사관학교,중소기업진흥공단 청년창업사관학교
https://www.rocketpunch.com//companies/jj-soft#funded,제이제이소프트,국내 IT 중심의 리걸테크 스타트업입니다.
https://www.rocketpunch.com//companies/madmensch#funded,매드멘쉬,"편리한 약속, 조인"
https://www.rocketpunch.com//companies/quicket#funded,번개장터 주식회사,"1,300만 다운로드, 월 420만명 이상이 이용하는 모바일 중고거래 No.1 플랫폼 번개장터와 중고거래 컨시어지 No.1 셀잇을 서비스하고 있습니다."
https://www.rocketpunch.com//companies/ctech-2#funded,씨앤테크,"씨앤테크는 금융산업용 IoT 전문 기업으로,  IoT서비스 미래를 만들어가는 스타트업 회사입니다."
https://www.rocketpunch.com//companies/giftistar#funded,기프티스타,개인간 기프티콘 거래 1등 챗봇 서비스
https://www.rocketpunch.com//companies/beastplanet#funded,비스트플래닛,스포츠 엔터테인먼트
https://www.rocketpunch.com//companies/gbros#funded,지브로스,스타트업 게임 개발사
https://www.rocketpunch.com//companies/kised#funded,창업진흥원,창업진흥원
https://www.rocketpunch.com//companies/vplanet#funded,(주)더브이플래닛,광고영상 자동제작 및 송출 플랫폼 '브이플레이트'를 개발하고 있는 광고 솔루션 더브이플래닛 입니다.
https://www.rocketpunch.com//companies/google#funded,구글,Google is an American multinational technology company specializing in Internet-related services and products.
https://www.rocketpunch.com//companies/duzon-bizon#funded,더존비즈온,더존IT그룹 계열사로 전사적자원관리(ERP) 시스템을 주력 사업으로 하는 정보기술(IT) 업체
https://www.rocketpunch.com//companies/birkits#funded,버킷츠,Handmade IoT
https://www.rocketpunch.com//companies/haimedidaskeom#funded,하이메디닷컴,
https://www.rocketpunch.com//companies/blockodyssey#funded,블록오디세이,Enterprise Blockchain Enabler를 꿈꾸는 주식회사 블록오디세이입니다.
https://www.rocketpunch.com//companies/oh-rae#funded,오래,스마트 관광 서비스 ChaeBee / 무인 매장운영 IoT 솔루션
https://www.rocketpunch.com//companies/nipa#funded,정보통신산업진흥원,상상과 도전으로 미래를 선도하는 ICT 중심기관
https://www.rocketpunch.com//companies/fireseed#funded,파이어씨드,불 씨
https://www.rocketpunch.com//companies/uirtuslab#funded,위르투스랩,새로운 동작을 익히는 가장 효율적인 방법! Deep Practice 시스템
https://www.rocketpunch.com//companies/leedo#funded,이도,최초 청각 장애 영어 교육 애플리케이션
https://www.rocketpunch.com//companies/korea-expressway#funded,한국도로공사,"고속도로의 설치 및 관리, 도로의 정비를 촉진하고 도로교통의 발달을 목적으로 설립된 공기업"
https://www.rocketpunch.com//companies/circlesseokeul#funded,Circle(써클),"VR, Android 앱 개발"
https://www.rocketpunch.com//companies/schlumberger#funded,슐룸베르거,미국의 유전사업 및 자원관리 서비스 회사
https://www.rocketpunch.com//companies/evoai#funded,EVOAI,
https://www.rocketpunch.com//companies/teamcowalker-1#funded,팀코워커,성숙한 반려견 양육 문화를 창조할 서비스 코워커입니다
https://www.rocketpunch.com//companies/funda#funded,펀다,자영업 전문 P2P 금융 플랫폼
https://www.rocketpunch.com//companies/ju-seuteuriseu#funded,(주)스트리스,고정밀 공간정보 취득 소프트웨어 및 하드웨어 개발 등을 목적으로 설립된 기술중심 스타트업
https://www.rocketpunch.com//companies/classting#funded,클래스팅,기술을 통해 더 나은 미래교육을 만듭니다.
https://www.rocketpunch.com//companies/hobbyful#funded,하비풀,"온라인 취미 클래스 스타트업입니다. 취미로운 생활, 함께해요!"
https://www.rocketpunch.com//companies/castingn#funded,꿈꾸는다락방,국내1위 외주구매 플랫폼
https://www.rocketpunch.com//companies/ju-robospaegtori#funded,(주)로봇팩토리,Real IoT Smart Toy Robot
https://www.rocketpunch.com//companies/gelatolab#funded,젤라또랩,NO.1 네일아트 서비스
https://www.rocketpunch.com//companies/crypton#funded,애드오에스,"Ad-OS는, 블록체인과 모바일 기술을 활용해 미래의 광고와 소비자 권익을 혁신하는 기업입니다. Ad-OS가 추진중인 아몬드(AmonD) 프로젝트는 블록체인 기반의 ‘다이렉트 리워드 플랫폼’으로, 1) 즉시, 2) 최소한의 비용으로, 3) 증명 가능한 리워드 생태계의 혁신을 가져오는 것을 목표로,  코스닥 직상장 경력의 경영자, 블리자드 본사 배틀넷팀 출신의 개발자, 감각적인 UX/UI 디자이너, 증권사 출신의 재무리더와 중견기업 출신의 관리자로 튼튼한 팀을 이루어, 대한민국을 대표하는 굴지의 IT기업들과 파트너쉽을 맺고 혁신적인 서비스들을 올해 선보일 예정이며, 자체 통화인 암호화폐 '아몬드(AmonD)'가 2019년 7월과 8월 거래소에 상장하였고, 실생활에서 사용할 수 있는 모바일앱 '아몬드'가 막 출시되었습니다."
https://www.rocketpunch.com//companies/techdna#funded,테크디엔에이,Scholarly Big-Data 기반의 전문가 소셜네트워킹 플랫폼 운영
https://www.rocketpunch.com//companies/superawesome#funded,슈퍼어썸,Super 하고 Awesome 한 Incorporated
https://www.rocketpunch.com//companies/magnis#funded,매그니스,블록체인 서비스 플랫폼 개발
https://www.rocketpunch.com//companies/thefarmers#funded,(주)컬리,"마켓컬리는 식료품의 생산, 물류, 유통을 혁신하여 생산자와 소비자가 함께 행복한 Online Grocery Service를 만들자는 비전으로 시작한 스타트업입니다."
https://www.rocketpunch.com//companies/duingraeb#funded,두잉랩,최고의 Tech-Startup 두잉랩 입니다.
https://www.rocketpunch.com//companies/mablic#funded,마블릭,마블릭은 스몰데이터 기반 IT 서비스를 개발하는 스타트업입니다!
https://www.rocketpunch.com//companies/sparkplus_global#funded,스파크플러스,'Stay Focused' 성공에만 집중하세요! 스타트업을 위한 맞춤형 공간제공 코워킹 스페이스
https://www.rocketpunch.com//companies/logispot#funded,로지스팟,디지털 물류의 시작과 끝
https://www.rocketpunch.com//companies/holzack#funded,펄핏 ((주)홀짝),Perfect Fit 을 찾아주는 신발 사이즈 추천 솔루션
https://www.rocketpunch.com//companies/kybernetwork#funded,카이버네트워크,The Decentralized Liquidity Network for the Tokenized World
https://www.rocketpunch.com//companies/mybeautyfood-1#funded,마이뷰티푸드,"헬씨,뷰티푸드를 제조,유통,판매하는 회사"
https://www.rocketpunch.com//companies/konolabs#funded,코노랩스,"인공지능 기반 스케쥴링 비서 서비스, 코노를 만들고 전세계 프로페셔널을 위해 제공합니다."
https://www.rocketpunch.com//companies/samsung-electronics#funded,삼성전자,"TV, 스마트 폰, 태블릿, 가전 및 최첨단 기술 가전을 만나보세요!"
https://www.rocketpunch.com//companies/ju-beulrogbeiseu#funded,(주)블록베이스,
https://www.rocketpunch.com//companies/qdillion#funded,중고나라,오늘도 평화로운 중고나라
https://www.rocketpunch.com//companies/fixhome#funded,픽홈,전문가 연결 플랫폼을 운영하고 있습니다. 누구도 피해받지 않는 서비스를 위해 노력하는 스타트업입니다.
https://www.rocketpunch.com//companies/inpock#funded,인포크,인플루언서가 중심이 되는 소셜커머스
https://www.rocketpunch.com//companies/nuridatrip#funded,누리다트립,전세계 여행상품 퍼블리싱 및 예약/정산관리 B2B 솔루션
https://www.rocketpunch.com//companies/muzlive#funded,뮤즈라이브,뮤즈키트(키노 앨범)와 관련 소프트웨어를 만드는 회사입니다.
https://www.rocketpunch.com//companies/smallandmediumbusinesscorporationsbc#funded,중소기업진흥공단,
https://www.rocketpunch.com//companies/veranos#funded,베라노스,"""Enabling Life-time Financial Planning for Everyone"" 선도 금융공학, AI·빅데이터 기술을 통해 모든 국민이 보다 나은 금융 생활을 누릴 수 있게 합니다."
https://www.rocketpunch.com//companies/ad-hero#funded,(주)애드히어로,인플루언서 플랫폼 브릭씨( Brick-C) 서비스를 진행 중입니다.
https://www.rocketpunch.com//companies/teeware#funded,티이이웨어,디지털 자산을 지키는 TEE기반 보안솔루션을 개발합니다.
https://www.rocketpunch.com//companies/goodsforgood#funded,굿즈포굿,좋은 상품과 콘텐츠를 사회에 배달합니다:)
https://www.rocketpunch.com//companies/sos-lab#funded,SOS Lab,
https://www.rocketpunch.com//companies/miso#funded,미소,미소는 사람들의 삶을 윤택하게 하는 기술을 만들어가는 회사입니다.
https://www.rocketpunch.com//companies/seoulrobotics#funded,Seoul Robotics,Making Robots Intelligent
https://www.rocketpunch.com//companies/eggbnb#funded,에그비앤비,Everyday Go Go! 세계 속 한국의 집
https://www.rocketpunch.com//companies/iromict#funded,이롬ICT,
https://www.rocketpunch.com//companies/kukka#funded,꾸까,"`꽃의 일상화`라는 새로운 꽃 문화를 전파하고 있는 국내 최초, 최고의 플라워 전문 브랜드입니다."
https://www.rocketpunch.com//companies/april#funded,링크샵스,Global Fashion B2B Online Marketplace
https://www.rocketpunch.com//companies/stm-studio#funded,STM Studio,
https://www.rocketpunch.com//companies/innerlink#funded,(주)이너링크랩,"발상전환 !! 글로벌 최초로 면접보상금(면접비), 이력서보상금 지급하는 보상채용플랫폼"
